Date,time,drone,flight_number,height,temperature,windspeed,first_last ,wind_direction ,target,duration_of_look_Caliban,number_of_look_Caliban,duration_of_submerge_Caliban ,duration_of_look_Cooper,number_of_look_Cooper,duration_of_submerge_Cooper,duration_of_look_Bailey,number_of_look_Bailey,duration_of_submerge_Bailey,duration_of_look_Reef,number_of_look_Reef,duration_of_submerge_Reef,duration_of_look_Ely,number_of_look_Ely,duration_of_submerge_Ely_,duration_of_look_Juniper,number_of_look_juniper,duration_of_submerge_Juniper,duration_of_look_Brighton,number_of_look_Brighton,duration_of_submerge_Brighton_,duration_of_look_Hinson,number_of_look_hinson_,duration_of_submerge_Hinson_,duration_of_look_Marley,number_of_look_Marley,duration_of_submerge_Marley,duration_of_look_Devon,number_of_look_devon,duration_of_submerge_Devon,duration_of_look_Cirrus,number_of_look_Cirrus,duration_of_submerge_Cirrus
5/18/2023,7:15,Mini 3 Pro,5,40,72,10,,East,Hinson,,,,,,,,0,8.3,,0,10,,0,4.36,,,,,0,4.8,,,,,0,10,,,,,,
5/19/2023,8:00,Splash Drone,8,200,70,21,,West,Caliban,,1,3.2,,0,8.6,,1,4.2,,0,7,,1,10,,1,8.2,,0,10,,0,10,,0,10,,1,8.7,,1,8.7
5/19/2023,8:00,Splash Drone,8,190,70,21,,West,Caliban,,0,7.3,,1,6.3,,0,7.8,,0,6.8,,0,10,,1,9.1,,1,7,,1,10,,0,10,,0,10,,0,10
5/19/2023,8:00,Splash Drone,8,180,70,21,,West,Caliban,,1,10,,1,9.1,,1,6.4,,0,10,,0,8,,0,10,,0,6.7,,1,8.3,,1,8.06,,0,10,,0,10
5/19/2023,8:00,Splash Drone,8,170,70,21,,West,Caliban,,0,10,,0,7.6,,0,10,,1,7.5,,1,7.2,,0,10,,0,5.3,,1,7.2,,0,7.8,,0,10,,0,10
5/19/2023,8:00,Splash Drone,8,160,70,21,,West,Caliban,,0,9.3,,0,10,,0,10,,1,8.2,,0,10,,0,7.6,,0,10,,0,10,,1,6.4,,1,9.3,,1,9.3
5/19/2023,8:00,Splash Drone,8,150,70,21,,West,Caliban,,0,8,,1,10,,1,6.3,,0,10,,0,9.32,,0,9.4,,0,10,,1,10,,0,10,,0,10,,0,10
5/19/2023,8:00,Splash Drone,8,140,70,21,,West,Caliban,,0,10,,0,10,,0,10,,0,10,,0,8.8,,0,10,,0,8.3,,0,6.2,,0,10,,0,8.1,,0,8.1
5/19/2023,8:00,Splash Drone,8,130,70,21,,West,Caliban,,0,8.9,,0,7.4,,0,6.2,,2,7.4,,0,10,,0,10,,0,6.2,,0,10,,0,10,,0,10,,0,10
5/19/2023,8:00,Splash Drone,8,120,70,21,,West,Caliban,,0,10,,0,10,,0,5.7,,0,8.3,,0,10,,0,10,,0,8,,0,8,,0,8.5,,0,10,,0,10
5/20/2023,17:00,Splash Drone,9,300,71,19,,West,Marley,,0,6.57,,0,10,,0,0.91,,0,10,,0,10,,0,10,,0,10,,0,10,,0,8.22,,0,0,,0,0
5/20/2023,17:00,Splash Drone,9,290,71,19,,West,Marley,,1,10,,0,10,,0,10,,0,10,,0,10,,0,10,,1,8.61,,0,7.87,,0,10,,0,9.68,,0,9.68
5/20/2023,17:00,Splash Drone,9,280,71,19,,West,Marley,,0,6.46,,0,10,,1,9.09,,2,3.3,,1,9.36,,1,6.29,,0,5.09,,2,2.11,,0,6.85,,0,3.15,,0,3.15
5/20/2023,17:00,Splash Drone,9,270,71,19,,West,Marley,,0,9.85,,0,1.35,,0,8.14,,0,9.18,,0,9.7,,0,10,,1,7.39,,0,9.71,,0,8.81,,0,10,,0,10
5/20/2023,17:00,Splash Drone,9,260,71,19,,West,Marley,,0,8.46,,1,10,,0,10,,0,10,,0,10,,1,8.42,,0,10,,0,10,,0,7.14,,0,7.34,,0,7.34
5/20/2023,17:00,Splash Drone,9,250,71,19,,West,Marley,,0,10,,0,7.96,,1,7.47,,0,10,,0,10,,0,6.06,,0,8.11,,0,5.57,,0,10,,0,10,,0,10
5/20/2023,17:00,Splash Drone,9,240,71,19,,West,Marley,,0,10,,0,10,,0,8.12,,0,10,,0,10,,0,10,,0,10,,0,10,,0,7.04,,0,6.22,,0,6.22
5/20/2023,17:00,Splash Drone,9,230,71,19,,West,Marley,,1,10,,0,10,,1,10,,0,10,,0,10,,0,10,,0,8.78,,0,10,,0,1.11,,0,10,,0,10
5/20/2023,17:00,Splash Drone,9,220,71,19,,West,Marley,,1,6.14,,0,9.43,,1,9.96,,0,10,,0,10,,0,10,,1,10,,0,10,,1,10,,0,10,,0,10
5/20/2023,17:00,Splash Drone,9,210,71,19,,West,Marley,,0,10,,0,10,,1,8.11,,0,7.88,,0,7.77,,1,8.51,,1,6.97,,0,4.04,,0,10,,0,6.59,,0,6.59
5/20/2023,17:00,Splash Drone,9,200,71,19,,West,Marley,,0,6.14,,2,7.27,,0,10,,0,10,,0,10,,0,10,,0,7.79,,0,10,,0,8.01,,0,10,,0,10
5/20/2023,17:00,Splash Drone,9,190,71,19,,West,Marley,,0,10,,0,0,,0,7.51,,0,10,,0,6.96,,1,10,,0,10,,1,10,,1,9.49,,0,2.42,,0,2.42
5/20/2023,17:00,Splash Drone,9,180,71,19,,West,Marley,,1,8.19,,1,3.5,,0,2.42,,0,7.91,,0,1.58,,0,7.99,,0,5.59,,0,7.31,,1,5.12,,0,0.68,,0,0.68
5/20/2023,17:00,Splash Drone,9,170,71,19,,West,Marley,,0,10,,1,2.85,,1,10,,0,6.32,,0,0,,1,10,,1,10,,0,7.47,,0,10,,0,0.98,,0,0.98
5/20/2023,17:00,Splash Drone,9,160,71,19,,West,Marley,,0,10,,1,0,,1,10,,1,6.74,,2,6.27,,0,10,,0,10,,0,10,,1,10,,0,4.27,,0,4.27
5/20/2023,17:00,Splash Drone,9,150,71,19,,West,Marley,,0,6.04,,0,5.86,,1,9.13,,0,10,,2,10,,0,10,,0,7.31,,1,10,,0,6.17,,0,10,,0,10
5/20/2023,17:00,Splash Drone,9,140,71,19,,West,Marley,,0,10,,1,5.91,,1,7.37,,0,10,,0,10,,0,10,,0,6.69,,0,10,,0,10,,0,7.79,,0,7.79
5/20/2023,17:00,Splash Drone,9,130,71,19,,West,Marley,,0,8.01,,0,9.86,,1,7.07,,1,7.61,,1,10,,1,7.93,,0,10,,0,7.49,,0,5.47,,0,10,,0,10
5/20/2023,17:00,Splash Drone,9,120,71,19,,West,Marley,,0,10,,1,6.39,,0,10,,0,10,,0,10,,0,10,,1,7.71,,0,8.12,,1,3.98,,1,10,,1,10
5/20/2023,17:00,Splash Drone,9,110,71,19,,West,Marley,,0,7.52,,0,7.44,,1,10,,0,8.96,,1,10,,0,8.66,,0,2.53,,1,10,,2,7.29,,0,8.02,,0,8.02
5/20/2023,17:00,Splash Drone,9,100,71,19,,West,Marley,,0,10,,0,10,,1,7.52,,1,10,,1,10,,0,10,,0,6.79,,0,10,,0,9.69,,1,10,,1,10
5/20/2023,17:00,Splash Drone,9,90,71,19,,West,Marley,,1,10,,1,9.48,,1,10,,0,10,,0,10,,0,9.53,,1,7.86,,0,9.51,,0,7.37,,1,10,,1,10
5/20/2023,17:00,Splash Drone,9,80,71,19,,West,Marley,,1,10,,2,6.72,,0,10,,1,8.14,,1,8.69,,0,10,,0,10,,0,8.54,,0,10,,1,10,,1,10
5/20/2023,17:00,Splash Drone,9,70,71,19,,West,Marley,,1,6.37,,0,10,,0,9.64,,2,4.94,,1,7.86,,2,7.19,,0,10,,0,10,,0,7.56,,0,6.14,,0,6.14
5/20/2023,17:00,Splash Drone,9,60,71,19,,West,Marley,,,,,,,,2,7.84,,1,1,,1,10,,0,10,,1,10,,0,10,,0,10,,0,7.66,,0,7.66
5/20/2023,17:00,Splash Drone,9,50,71,19,,West,Marley,,,,,,,,2,5.57,,1,7.94,,1,10,,0,10,,1,,,0,7.66,,1,,,,,,,
5/20/2023,17:00,Splash Drone,9,40,71,19,,West,Marley,,,,,,,,1,9.94,,1,8.29,,1,9.84,,1,10,,,,,0,10,,,,,,,,,
5/21/2023,7:30,Avata,4,300,71,13,,Northwest,Brighton,,1,10,,0,10,,1,7.3,,0,10,,0,10,,0,10,,1,10,,0,7.8,,0,6.2,,0,10,,0,10
5/21/2023,7:30,Avata,4,290,71,13,,Northwest,Brighton,,0,10,,0,10,,1,10,,0,10,,0,10,,1,10,,1,6.4,,0,10,,0,10,,0,10,,0,10
5/21/2023,7:30,Avata,4,280,71,13,,Northwest,Brighton,,3,6.5,,2,7,,2,9.6,,0,10,,1,9,,0,10,,1,10,,0,10,,1,10,,0,9.1,,0,9.1
5/21/2023,7:30,Avata,4,270,71,13,,Northwest,Brighton,,1,9.1,,2,9.3,,2,8.2,,1,7.3,,0,7.7,,0,6.1,,2,10,,0,10,,0,10,,2,8.6,,2,8.6
5/21/2023,7:30,Avata,4,260,71,13,,Northwest,Brighton,,0,8.9,,1,10,,1,10,,0,6.4,,0,5.4,,2,7,,0,8.8,,2,6.2,,0,10,,0,10,,0,10
5/21/2023,7:30,Avata,4,250,71,13,,Northwest,Brighton,,1,10,,1,10,,0,10,,2,6.2,,2,6.8,,0,6.9,,0,6.9,,1,8.4,,1,9.1,,1,7.2,,1,7.2
5/21/2023,7:30,Avata,4,240,71,13,,Northwest,Brighton,,1,9.02,,0,10,,0,10,,1,8.9,,1,10,,0,6.89,,0,7.2,,0,7.6,,1,10,,1,8.3,,1,8.3
5/21/2023,7:30,Avata,4,230,71,13,,Northwest,Brighton,,0,10,,0,10,,1,5.6,,1,10,,0,10,,0,10,,2,6.1,,0,10,,0,10,,0,10,,0,10
5/21/2023,7:30,Avata,4,220,71,13,,Northwest,Brighton,,0,10,,1,8.1,,1,6.7,,0,10,,0,4.2,,1,9.37,,3,5.3,,1,10,,0,10,,0,10,,0,10
5/21/2023,7:30,Avata,4,210,71,13,,Northwest,Brighton,,0,10,,1,7.3,,1,10,,0,4.3,,0,5.6,,1,9.2,,1,6.8,,0,10,,1,7.4,,1,10,,1,10
5/21/2023,7:30,Avata,4,200,71,13,,Northwest,Brighton,,1,7.2,,0,10,,0,4.3,,0,5.7,,1,6.8,,0,10,,1,5.6,,0,6.1,,1,6.3,,0,10,,0,10
5/21/2023,7:30,Avata,4,190,71,13,,Northwest,Brighton,,1,6.4,,1,7,,0,10,,0,6.1,,0,7.3,,1,6.1,,0,10,,0,5.3,,0,7.2,,0,7,,0,7
5/21/2023,7:30,Avata,4,180,71,13,,Northwest,Brighton,,1,8.8,,0,6.3,,0,10,,0,5.4,,1,6,,0,5.4,,0,10,,2,10,,0,10,,0,6.4,,0,6.4
5/21/2023,7:30,Avata,4,170,71,13,,Northwest,Brighton,,3,6.1,,2,8.26,,0,10,,0,10,,0,10,,1,10,,0,10,,0,10,,0,10,,0,10,,0,10
5/21/2023,7:30,Avata,4,160,71,13,,Northwest,Brighton,,2,7.9,,0,7.6,,1,8.1,,0,7.2,,1,4.1,,1,4.52,,0,10,,0,7.8,,0,6.9,,0,4.3,,0,4.3
5/21/2023,7:30,Avata,4,150,71,13,,Northwest,Brighton,,3,6.2,,1,10,,0,5.3,,1,10,,1,10,,0,5.6,,0,4.5,,0,8.3,,0,7.1,,0,6.1,,0,6.1
5/21/2023,7:30,Avata,4,140,71,13,,Northwest,Brighton,,0,8.9,,0,10,,0,4.2,,0,6.1,,0,6.52,,1,10,,0,8.3,,1,8.9,,0,6.02,,0,5.3,,0,5.3
5/21/2023,7:30,Avata,4,130,71,13,,Northwest,Brighton,,3,7.14,,1,8.4,,0,10,,0,10,,0,10,,1,10,,1,10,,0,10,,0,10,,0,10,,0,10
5/21/2023,7:30,Avata,4,120,71,13,,Northwest,Brighton,,0,9,,0,9.3,,2,6.9,,0,10,,1,10,,1,10,,0,10,,1,10,,0,8.3,,0,8.6,,0,8.6
5/21/2023,7:30,Avata,4,110,71,13,,Northwest,Brighton,,2,8.1,,2,6.8,,1,7.3,,2,8.2,,1,7.4,,0,7.36,,1,8.9,,0,10,,0,8.9,,0,8.2,,0,8.2
5/21/2023,7:30,Avata,4,100,71,13,,Northwest,Brighton,,1,10,,0,10,,1,10,,1,10,,0,6.7,,1,7.8,,0,9.3,,0,10,,0,10,,0,6.2,,0,6.2
5/21/2023,7:30,Avata,4,90,71,13,,Northwest,Brighton,,1,10,,3,8.5,,0,10,,1,10,,1,10,,1,4.8,,0,6.74,,1,8.42,,0,10,,1,7.8,,1,7.8
5/21/2023,7:30,Avata,4,80,71,13,,Northwest,Brighton,,1,8.7,,2,8.3,,0,5.2,,0,8.3,,1,3.6,,0,10,,0,10,,0,10,,0,10,,0,10,,0,10
5/21/2023,7:30,Avata,4,70,71,13,,Northwest,Brighton,,0,10,,1,10,,3,6.8,,1,7.1,,1,10,,0,10,,1,10,,0,10,,0,8.2,,0,10,,0,10
5/21/2023,7:30,Avata,4,60,71,13,,Northwest,Brighton,,,,,1,10,,1,10,,1,10,,1,6.48,,0,10,,0,5.8,,0,10,,1,9.6,,0,10,,0,10
5/21/2023,7:30,Avata,4,50,71,13,,Northwest,Brighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2023,7:30,Avata,4,40,71,13,,Northwest,Brighton,,,,,,,,2,8.3,,1,10,,1,10,,1,9.3,,2,4.7,,1,8.9,,,,,,,,,
5/21/2023,7:30,Avata,4,30,71,13,,Northwest,Brighton,,,,,,,,,,,1,8.6,,1,7.9,,1,9.7,,1,6.82,,1,9.7,,,,,,,,,
5/21/2023,7:30,Avata,4,20,71,13,,Northwest,Brighton,,,,,,,,,,,0,7.9,,0,10,,1,10,,,,,1,10,,,,,,,,,
5/21/2023,12:45,Mini 3 Pro,6,300,72,14,,North,Reef,,1,10,,0,10,,0,10,,0,7.49,,0,7.49,,0,8.38,,0,10,,0,9.53,,0,8.4,,0,7.93,,0,7.93
5/21/2023,12:45,Mini 3 Pro,6,290,72,14,,North,Reef,,0,10,,0,10,,0,10,,0,10,,0,9.44,,0,10,,0,10,,0,9.28,,0,5.96,,0,10,,0,10
5/21/2023,12:45,Mini 3 Pro,6,280,72,14,,North,Reef,,1,9.46,,0,2.08,,0,7.83,,0,9.13,,0,10,,0,9.66,,0,10,,0,10,,1,10,,0,8.94,,0,8.94
5/21/2023,12:45,Mini 3 Pro,6,270,72,14,,North,Reef,,0,8.48,,0,,,0,10,,0,9.39,,0,8.52,,0,10,,0,10,,0,10,,0,10,,0,8.39,,0,8.39
5/21/2023,12:45,Mini 3 Pro,6,260,72,14,,North,Reef,,0,10,,0,10,,0,5.81,,0,9.26,,0,9.24,,1,10,,0,10,,0,8.49,,0,9.08,,0,7.66,,0,7.66
5/21/2023,12:45,Mini 3 Pro,6,250,72,14,,North,Reef,,0,6.69,,0,7.36,,0,10,,0,10,,1,10,,0,10,,0,10,,0,10,,0,10,,0,10,,0,10
5/21/2023,12:45,Mini 3 Pro,6,240,72,14,,North,Reef,,1,7.55,,0,6.89,,0,10,,0,10,,1,9.49,,0,9.24,,0,10,,0,10,,0,9.34,,0,10,,0,10
5/21/2023,12:45,Mini 3 Pro,6,230,72,14,,North,Reef,,0,10,,0,10,,0,7.89,,0,4.6,,0,9.48,,1,9.06,,0,10,,0,10,,0,10,,0,10,,0,10
5/21/2023,12:45,Mini 3 Pro,6,220,72,14,,North,Reef,,0,7.9,,0,10,,0,10,,0,6.51,,2,3.95,,0,10,,0,10,,0,10,,0,10,,0,10,,0,10
5/21/2023,12:45,Mini 3 Pro,6,210,72,14,,North,Reef,,0,10,,0,10,,0,10,,0,6.36,,0,5.96,,0,10,,1,9.84,,0,107.69,,0,10,,0,10,,0,10
5/21/2023,12:45,Mini 3 Pro,6,200,72,14,,North,Reef,,0,6.61,,0,6.39,,0,6.14,,0,10,,0,10,,1,2.95,,0,6.49,,0,8.68,,0,6.77,,0,6.97,,0,6.97
5/21/2023,12:45,Mini 3 Pro,6,190,72,14,,North,Reef,,0,10,,0,10,,0,9.54,,1,6.27,,0,10,,1,7.77,,0,7.76,,1,3.47,,1,6.91,,0,10,,0,10
5/21/2023,12:45,Mini 3 Pro,6,180,72,14,,North,Reef,,0,10,,0,10,,0,10,,0,7.14,,0,8.49,,0,8.72,,0,8.26,,0,10,,0,8.59,,0,6.36,,0,6.36
5/21/2023,12:45,Mini 3 Pro,6,170,72,14,,North,Reef,,0,7.89,,0,7.66,,0,8.66,,0,6.31,,0,10,,0,8.03,,1,6.92,,0,10,,0,7.99,,0,9.51,,0,9.51
5/21/2023,12:45,Mini 3 Pro,6,160,72,14,,North,Reef,,0,10,,0,10,,0,7.71,,0,8.63,,0,8.61,,0,8.29,,0,10,,0,6.95,,0,1.88,,0,10,,0,10
5/21/2023,12:45,Mini 3 Pro,6,150,72,14,,North,Reef,,0,10,,0,10,,0,10,,0,10,,0,6.84,,0,10,,0,0.6,,0,10,,0,2.5,,0,10,,0,10
5/21/2023,12:45,Mini 3 Pro,6,140,72,14,,North,Reef,,0,10,,0,10,,0,10,,0,7.39,,0,8.51,,0,5.35,,0,9.86,,0,10,,0,10,,0,8.64,,0,8.64
5/21/2023,12:45,Mini 3 Pro,6,130,72,14,,North,Reef,,0,8.26,,0,10,,1,10,,0,7.68,,0,8.11,,0,7.96,,1,10,,0,10,,0,10,,0,55,,0,55
5/21/2023,12:45,Mini 3 Pro,6,120,72,14,,North,Reef,,,,,,,,0,7.96,,0,7.31,,0,8.81,,0,7.46,,0,8.04,,0,10,,0,10,,0,7.26,,0,7.26
5/21/2023,12:45,Mini 3 Pro,6,110,72,14,,North,Reef,,,,,,,,0,3.17,,0,9.11,,0,4.8,,0,8.81,,0,10,,0,6.77,,0,7.15,,0,0.98,,0,0.98
5/21/2023,12:45,Mini 3 Pro,6,100,72,14,,North,Reef,,,,,,,,0,7.96,,0,6.19,,0,7.81,,0,8.81,,0,7.76,,1,6.74,,1,8.3,,0,8.29,,0,8.29
5/21/2023,12:45,Mini 3 Pro,6,90,72,14,,North,Reef,,,,,,,,0,4.99,,0,10,,0,8.44,,0,8.16,,0,3.52,,1,6.74,,0,8.16,,0,7.47,,0,7.47
5/21/2023,12:45,Mini 3 Pro,6,80,72,14,,North,Reef,,,,,,,,0,10,,,,,,,,,,,0,7.51,,0,7.67,,0,6.79,,,,,,
5/21/2023,12:45,Mini 3 Pro,6,70,72,14,,North,Reef,,,,,,,,0,10,,0,,,0,,,0,,,0,10,,0,10,,0,10,,0,,,0,
5/21/2023,12:45,Mini 3 Pro,6,60,72,14,,North,Reef,,,,,,,,0,9.09,,,,,,,,,,,1,10,,0,10,,0,10,,,,,,
5/21/2023,12:45,Mini 3 Pro,6,50,72,14,,North,Reef,,,,,,,,0,8.19,,,,,,,,,,,0,10,,0,10,,0,10,,,,,,
5/21/2023,12:45,Mini 3 Pro,6,40,72,14,,North,Reef,,,,,,,,0,10,,,,,,,,,,,0,10,,0,10,,0,10,,,,,,
5/21/2023,12:45,Mini 3 Pro,6,30,72,14,,North,Reef,,,,,,,,,,,,,,,,,,,,1,0.7,,0,10,,0,0,,,,,,
5/21/2023,12:45,Mini 3 Pro,6,20,72,14,,North,Reef,,,,,,,,,,,,,,,,,,,,,7.96,,,,,,7.72,,,,,,
5/21/2023,17:00,Mini 3 Pro,7,300,73,15,,Northwest,Cooper,,0,10,,0,10,,0,8.38,,0,5.31,,0,10,,0,10,,0,10,,0,2.03,,0,9.75,,0,10,,0,10
5/21/2023,17:00,Mini 3 Pro,7,290,73,15,,Northwest,Cooper,,0,6.47,,0,8.19,,0,10,,0,9.26,,2,7.99,,0,8.83,,0,10,,0,10,,0,10,,0,7.79,,0,7.79
5/21/2023,17:00,Mini 3 Pro,7,280,73,15,,Northwest,Cooper,,0,10,,0,10,,0,4.44,,0,10,,0,10,,0,10,,0,7.71,,0,10,,0,10,,0,10,,0,10
5/21/2023,17:00,Mini 3 Pro,7,270,73,15,,Northwest,Cooper,,0,10,,0,10,,0,9.73,,0,10,,1,10,,0,10,,0,9.91,,0,10,,0,8.04,,0,7.79,,0,7.79
5/21/2023,17:00,Mini 3 Pro,7,260,73,15,,Northwest,Cooper,,0,10,,0,10,,0,6.27,,0,10,,1,10,,0,10,,0,8.26,,0,6.44,,0,9.65,,0,10,,0,10
5/21/2023,17:00,Mini 3 Pro,7,250,73,15,,Northwest,Cooper,,0,10,,0,10,,1,7.89,,0,7.04,,0,8.04,,0,10,,1,10,,0,10,,0,10,,0,10,,0,10
5/21/2023,17:00,Mini 3 Pro,7,240,73,15,,Northwest,Cooper,,0,10,,0,10,,0,7.68,,0,7.98,,0,10,,0,9.06,,0,8.91,,0,6.29,,0,9.89,,0,6.62,,0,6.62
5/21/2023,17:00,Mini 3 Pro,7,230,73,15,,Northwest,Cooper,,0,4.19,,0,6.69,,0,6.92,,0,10,,0,10,,0,7.73,,0,8.04,,0,6.94,,0,7.61,,0,8.11,,0,8.11
5/21/2023,17:00,Mini 3 Pro,7,220,73,15,,Northwest,Cooper,,0,0,,0,0,,0,5.02,,0,10,,0,10,,0,8.83,,0,3.82,,0,8.81,,0,10,,0,10,,0,10
5/21/2023,17:00,Mini 3 Pro,7,210,73,15,,Northwest,Cooper,,0,8.28,,0,8.41,,1,10,,0,10,,0,10,,0,3.32,,0,10,,0,10,,0,6.66,,0,10,,0,10
5/21/2023,17:00,Mini 3 Pro,7,200,73,15,,Northwest,Cooper,,0,6.81,,0,7.81,,0,10,,0,6.94,,0,0,,0,3.97,,0,10,,0,10,,0,9.18,,0,10,,0,10
5/21/2023,17:00,Mini 3 Pro,7,190,73,15,,Northwest,Cooper,,0,10,,0,10,,0,7.54,,0,10,,1,10,,0,1.6,,0,8.64,,0,2.75,,0,10,,0,10,,0,10
5/21/2023,17:00,Mini 3 Pro,7,180,73,15,,Northwest,Cooper,,0,10,,0,10,,0,6.79,,0,7.87,,1,8.69,,0,0,,0,0,,0,0,,0,6.74,,0,10,,0,10
5/21/2023,17:00,Mini 3 Pro,7,170,73,15,,Northwest,Cooper,,0,7.16,,0,8.06,,0,10,,0,10,,0,10,,0,10,,0,9.13,,0,10,,0,7.17,,0,10,,0,10
5/21/2023,17:00,Mini 3 Pro,7,160,73,15,,Northwest,Cooper,,0,10,,0,10,,1,9.03,,0,10,,0,9.55,,0,7.71,,0,7.14,,0,7.36,,0,6.02,,0,5.79,,0,5.79
5/21/2023,17:00,Mini 3 Pro,7,150,73,15,,Northwest,Cooper,,0,10,,0,10,,0,9.46,,0,10,,0,10,,0,9.16,,0,8.91,,0,7.29,,0,9.61,,0,4.19,,0,4.19
5/21/2023,17:00,Mini 3 Pro,7,140,73,15,,Northwest,Cooper,,0,10,,0,10,,1,7.62,,0,10,,0,10,,0,10,,1,8.19,,1,7.54,,0,10,,0,0,,0,0
5/21/2023,17:00,Mini 3 Pro,7,130,73,15,,Northwest,Cooper,,0,10,,0,10,,0,9.21,,,10,,1,10,,0,10,,0,8.59,,0,0,,,8.56,,0,1.4,,0,1.4
5/21/2023,17:00,Mini 3 Pro,7,120,73,15,,Northwest,Cooper,,0,8.49,,0,8.26,,0,10,,,10,,0,10,,0,10,,0,10,,0,8.39,,,9.09,,0,9.33,,0,9.33
5/21/2023,17:00,Mini 3 Pro,7,110,73,15,,Northwest,Cooper,,0,10,,0,10,,1,10,,1,7.57,,0,3.73,,0,7.76,,0,10,,0,10,,0,6.14,,0,10,,0,10
5/21/2023,17:00,Mini 3 Pro,7,100,73,15,,Northwest,Cooper,,0,10,,0,10,,,10,,0,8.21,,,1.82,,,10,,,10,,,10,,0,10,,0,6.16,,0,6.16
5/21/2023,17:00,Mini 3 Pro,7,90,73,15,,Northwest,Cooper,,0,10,,0,10,,,10,,,,,,,,,,,,,,,,,,,,0,7.31,,0,7.31
5/21/2023,17:00,Mini 3 Pro,7,80,73,15,,Northwest,Cooper,,0,10,,0,10,,,,,,,,,,,,,,,,,,,,,,,0,7.51,,0,7.51
5/21/2023,17:00,Mini 3 Pro,7,70,73,15,,Northwest,Cooper,,0,6.62,,0,8.11,,,,,,,,,,,,,,,,,,,,,,,1,10,,1,10
